I0122 08:29:24.096530       1 flags.go:57] FLAG: --add-dir-header="false"
E0122 09:06:58.329062       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:58.329186       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:58.329280       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:07:03.450722       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:07:03.451068       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:07:03.451096       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:07:03.451156       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:07:03.451178       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:07:03.451200       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:07:08.319207       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.Pod total 23 items received
I0122 09:07:13.692243       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:07:13.692390       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:07:13.692426       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:07:13.692562       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:07:13.692611       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:07:13.692642       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:07:34.173891       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:07:34.174008       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:07:34.174032       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:07:34.174105       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:07:34.174126       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:07:34.174147       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:08:15.134590       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:15.134721       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:08:15.134826       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:08:15.134996       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:08:15.135047       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:15.135082       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:08:20.181134       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Job total 5 items received
I0122 09:08:41.914635       1 cache.go:385] Try to delete Job <default/gpu-vcjob1>
I0122 09:08:41.920209       1 cache.go:376] Job <default/gpu-vcjob1> was deleted.
I0122 09:08:47.021455       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:47.021559       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:08:47.021581       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:47.021617       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:47.021471       1 garbagecollector.go:115] Adding job default/gpu-vcjob1
I0122 09:08:47.033890       1 garbagecollector.go:124] Updating job default/gpu-vcjob1
I0122 09:08:47.073842       1 queue_controller.go:246] Begin execute SyncQueue action for queue shared-workload, current status Open
I0122 09:08:47.073888       1 queue_controller_action.go:35] Begin to sync queue shared-workload.
I0122 09:08:47.073998       1 queue_controller_action.go:73] End sync queue shared-workload.
I0122 09:08:47.074020       1 queue_controller.go:228] Finished syncing queue shared-workload (209.366µs).
I0122 09:08:47.114559       1 queue_controller.go:246] Begin execute SyncQueue action for queue shared-workload, current status Open
I0122 09:08:47.114603       1 queue_controller_action.go:35] Begin to sync queue shared-workload.
I0122 09:08:47.124780       1 job_controller_actions.go:315] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:47.124844       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:47.125003       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:47.125029       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:47.125372       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:47.152320       1 queue_controller_action.go:83] End sync queue shared-workload.
I0122 09:08:47.152364       1 queue_controller.go:228] Finished syncing queue shared-workload (37.819116ms).
I0122 09:08:47.153932       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724367", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:47.259171       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:47.259258       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:47.259593       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:47.259628       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:47.259799       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:47.260451       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724374", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:47.261621       1 garbagecollector.go:124] Updating job default/gpu-vcjob1
I0122 09:08:47.276552       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:47.276650       1 garbagecollector.go:124] Updating job default/gpu-vcjob1
I0122 09:08:47.293144       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:47.293205       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:47.293224       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:47.293627       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:47.293953       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:47.311190       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.166756       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.Queue total 1 items received
I0122 09:08:48.189550       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.189655       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.189680       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.189741       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.190451       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.200708       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.208449       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.208514       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.208535       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.208614       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.208953       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.211622       1 queue_controller.go:246] Begin execute SyncQueue action for queue shared-workload, current status Open
I0122 09:08:48.211680       1 queue_controller_action.go:35] Begin to sync queue shared-workload.
I0122 09:08:48.218865       1 queue_controller_action.go:83] End sync queue shared-workload.
I0122 09:08:48.218907       1 queue_controller.go:228] Finished syncing queue shared-workload (7.304712ms).
I0122 09:08:48.235459       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.235551       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.235614       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.235656       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.235733       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.241902       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.247344       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.251950       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.252012       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.252031       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.252065       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.252407       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.263433       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.573122       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.573211       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.573241       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.573301       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.573764       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.586382       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.598802       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.598897       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.598924       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.599010       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.599954       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.607445       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:48.689731       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:48.689798       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:48.689818       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:48.689915       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:48.690848       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:48.703146       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:51.178927       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Job total 11 items received
I0122 09:08:52.446612       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:52.446690       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Pending> by <*state.pendingState>.
I0122 09:08:52.446712       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:52.446838       1 job_controller_actions.go:167] Starting to initiate Job <default/gpu-vcjob1>
I0122 09:08:52.447182       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724377", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:52.465926       1 garbagecollector.go:124] Updating job default/gpu-vcjob1
I0122 09:08:52.467315       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:08:52.467405       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:08:52.467475       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Running> by <*state.runningState>.
I0122 09:08:52.467505       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:08:52.467566       1 job_controller_actions.go:198] Starting to initiate Job <default/gpu-vcjob1> on update
I0122 09:08:52.467964       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724438", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:08:52.479273       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:09:14.160750       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Command total 9 items received
I0122 09:09:37.056476       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:09:37.056606       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Running> by <*state.runningState>.
I0122 09:09:37.056652       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0122 09:09:37.056727       1 job_controller_actions.go:198] Starting to initiate Job <default/gpu-vcjob1> on update
I0122 09:09:37.077014       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724438", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0122 09:09:37.089376       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:09:39.155036       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Command total 9 items received
I0122 09:10:57.176724       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0122 09:12:12.155168       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PriorityClass total 4 items received
I0122 09:12:23.319970       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 09:12:23.320041       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 09:12:23.333866       1 queue_controller_action.go:83] End sync queue default.
I0122 09:12:23.333950       1 queue_controller.go:228] Finished syncing queue default (14.012217ms).
I0122 09:12:23.849751       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-a9889887-0656-48ce-8da3-696c581698e6, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 09:12:23.849838       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-a9889887-0656-48ce-8da3-696c581698e6, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-a9889887-0656-48ce-8da3-696c581698e6>
I0122 09:12:23.849981       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 09:12:23.850042       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 09:12:23.871235       1 queue_controller_action.go:83] End sync queue default.
I0122 09:12:23.871302       1 queue_controller.go:228] Finished syncing queue default (21.341028ms).
I0122 09:12:23.875960       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-a9889887-0656-48ce-8da3-696c581698e6, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 09:12:23.876047       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-a9889887-0656-48ce-8da3-696c581698e6, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-a9889887-0656-48ce-8da3-696c581698e6>
I0122 09:12:23.876832       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 09:12:23.876881       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 09:12:23.888564       1 queue_controller_action.go:83] End sync queue default.
I0122 09:12:23.888608       1 queue_controller.go:228] Finished syncing queue default (11.817715ms).
I0122 09:12:24.887829       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 09:12:24.887895       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 09:12:24.888115       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-a9889887-0656-48ce-8da3-696c581698e6, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 09:12:24.888191       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-a9889887-0656-48ce-8da3-696c581698e6, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-a9889887-0656-48ce-8da3-696c581698e6>
I0122 09:12:24.910383       1 queue_controller_action.go:83] End sync queue default.
I0122 09:12:24.910431       1 queue_controller.go:228] Finished syncing queue default (22.630676ms).
I0123 12:55:32.606849       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Running> by <*state.runningState>.
I0123 12:55:32.606973       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0123 12:55:32.607328       1 job_controller_actions.go:198] Starting to initiate Job <default/gpu-vcjob1> on update
I0123 12:55:32.608378       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724438", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0123 12:55:32.625393       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0123 12:55:34.785085       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:cuda-task, Event:TaskCompleted, ExitCode:0, Action:, JobVersion: 0>
I0123 12:55:34.785176       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Running> by <*state.runningState>.
I0123 12:55:34.785203       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
I0123 12:55:34.785266       1 job_controller_actions.go:198] Starting to initiate Job <default/gpu-vcjob1> on update
I0123 12:55:34.786350       1 event.go:298] Event(v1.ObjectReference{Kind:"Job", Namespace:"default", Name:"gpu-vcjob1", UID:"fba73db9-f4f4-4633-870d-23d40fb770c0", APIVersion:"batch.volcano.sh/v1alpha1", ResourceVersion:"61724438", FieldPath:""}): type: 'Warning' reason: 'PodGroupPending' PodGroup default:gpu-vcjob1 unschedule,reason: 1/0 tasks in gang unschedulable: pod group is not ready, 1 minAvailable
I0123 12:55:34.802088       1 job_controller_actions.go:485] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0123 12:55:34.802936       1 garbagecollector.go:124] Updating job default/gpu-vcjob1
I0123 12:55:34.803581       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0123 12:55:34.803715       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <Completed> by <*state.finishedState>.
I0123 12:55:34.803759       1 job_controller_actions.go:48] Killing Job <default/gpu-vcjob1>, current version 0
I0123 12:55:34.803871       1 job_controller_actions.go:122] Running duration is 27h46m48.803858034s
I0123 12:55:34.815370       1 garbagecollector.go:124] Updating job default/gpu-vcjob1
I0123 12:55:34.825336       1 job_controller_actions.go:163] Finished Job <default/gpu-vcjob1> killing, current version 0
I0123 12:55:34.826314       1 queue_controller.go:246] Begin execute SyncQueue action for queue shared-workload, current status Open
I0123 12:55:34.826522       1 queue_controller_action.go:35] Begin to sync queue shared-workload.
I0123 12:55:34.841283       1 queue_controller_action.go:83] End sync queue shared-workload.
I0123 12:55:34.841335       1 queue_controller.go:228] Finished syncing queue shared-workload (15.085814ms).

